name,marke,kategorie,zutaten,energieKj,energieKcal,fett,gesaettigteFettsaueren,kohlenhydrate,zucker,eiweiss,salz,ean,preis,quelleUrl,bildUrl
Merci Lovelies Creamy 13ST 185G,"AUGUST STORCK  KG, Waldstr. 27, 13403 Berlin, www.storck.com",Schoko-Leckereien,"Zucker, Kakaobutter, Kakaomasse, VOLLMILCHPULVER, Kokosfett, gemahlene HASELNÜSSE (3,7%), BUTTERREINFETT, BUTTERMILCHPULVER, MILCHZUCKER, MAGERMILCHPULVER, Emulgator Lecithine (SOJA), Aromen, Kaffee, SAHNEPULVER, Salz. Kakao: 32% mindestens im weißen Schokoladenanteil, Kakao: 32% mindestens im Edel-Vollmilchschokoladenanteil, Kakao: 72% mindestens im Edel-Bitterschokoladenanteil. Alle Sorten können auch Anteile von HASELNUSS, MANDEL, ERDNUSS, anderen NÜSSEN und EI enthalten.",2544,612,"45,3","30,4","42,6","40,8",7,"0,27",0,3.79,https://www.edeka24.de/Lebensmittel/Suess-Salzig/Schoko-Leckereien/Merci-Lovelies-Creamy-13ST-185G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/merci_lovelies_creamy_185g.jpg
Meica Ragout Fin 400G,"Meica Ammerländische Fleischwarenfabrik Fritz Meinen GmbH & Co. KG, Meicastraße 6, 26188 Edewecht, www.meica.de",Fleischkonserven,"Trinkwasser, 30 % Putenfleisch, 12 % Kalbfleisch, Sonnenblumenöl (teilweise gehärtet), 2,6 % Champignons, Rapsöl, modifizierte Stärke, Hühnerfett, MILCHEIWEIß, MILCHZUCKERERZEUGNIS, Wein, Verdickungs-mittel: Guarkernmehl, SAHNE, Speisesalz, Stärke, Zucker, Gewürze (mit SELLERIE), Zitronensaftkonzentrat, Emulgator: Mono- und Diglyceride von Speisefettsäuren. Kann Spuren von GLUTEN, SOJA, SENF, enthalten.",583,140,10,"3,5","2,5","0,5",10,"1,5",0,4.49,https://www.edeka24.de/Lebensmittel/Konserven/Fleischkonserven/Meica-Ragout-Fin-400G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/meica_ragout_fin_400g.jpg
Erasco Linsen-Eintopf mit Würstchen 6x800G,"GB Foods Deutschland GmbH, Geniner Straße 88-100, 23560 Lübeck, www.thegbfoods.com",Essen,"Wasser, 31% gekochte Linsen, 6,4% Bockwurstscheiben (Schweinefleisch, Trinkwasser, jodiertes Speisesalz (Speisesalz, Kaliumjodat), Gewürze, Dextrose, Stärke, Geliermittel Carrageen, Stabilisator: Diphosphat, Gewürzextrakte, Antioxidationsmittel: Ascorbinsäure, Rauch), 6,3% Kartoffeln, 5,9% Möhren, modifizierte Stärke, SENF (Wasser, SENFSAATEN, Branntweinessig, Salz, Gewürze), Tomatenmark, Salz, Zucker, Hefeextrakt, Aroma, Wein-Branntweinessig, Petersilie, Dextrose, Säuerungsmittel: Citronensäure, Antioxidationsmittel: Ascorbinsäure, Verdickungsmittel: Guarkernmehl. Kann Spuren von MILCH, WEIZEN (GLUTEN), SELLERIE, SOJA und EI enthalten.",326,78,2,"0,7","9,7","1,3","4,2","0,98",0,19.90,https://www.edeka24.de/vorrat/Essen/Erasco-Linsen-Eintopf-mit-Wuerstchen-6x800G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/128682003_erasco-linsen-eintopf-mit-wrstchen.jpg
"Bio Alnatura Multisaft 0,75L","Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Säfte,"Apfelsaft* 36%, Karottensaft* 20%, Orangensaft* 14%, Traubensaft* weiß 13%, Ananassaft* 4%, Mangomark*, Bananenmark*, Guavenmark*, Aprikosenmark*, Pfirsichmark*, Maracujasaft* 2% *aus biologischer Landwirtschaft.",204,48,"0,5","0,1",12,11,"0,5","0,04",0,2.99,https://www.edeka24.de/Lebensmittel/Getraenke/Saefte/Bio-Alnatura-Multisaft-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/bio_alnatura_multisaft_075l.jpg
Milka Choco Mini Stars 5ST 185G,"Mondelez Deutschland Services GmbH & Co. KG, Konsul-Smidt-Straße 21, 28217 Bremen, hwww.mondelezinternational.com",Schoko-Leckereien,"WEIZENMEHL, ALPENMILCHSCHOKOLADE 23,2% [Zucker, Kakaobutter, Kakaomasse, MAGERMILCHPULVER, Süßmolkenpulver (aus MILCH), BUTTERREINFETT, Emulgatoren (SOJALECITHIN, E476), Aroma], Zucker, Palmfett, Rapsöl, Süßmolkenpulver (aus MILCH), VOLLMILCHPULVER 1,7%, Glukosesirup, Laktose (aus MILCH), Speisesalz, Backtriebmittel (Ammoniumhydrogencarbonat, Natriumhydrogencarbonat), Emulgator (SOJALECITHIN), Aromen, Säuerungsmittel (Citronensäure). KANN EI UND NÜSSE ENTHALTEN.",2123,507,25,11,64,36,"6,4","0,61",0,3.29,https://www.edeka24.de/Lebensmittel/Suess-Salzig/Schoko-Leckereien/Milka-Choco-Mini-Stars-5ST-185G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/milka_chocominis_kekse_185g.jpg
Knorr Delikatess Brühe ergibt 16L,"Unilever Deutschland, Postfach 570550, 22774 Hamburg",Würzmittel & Brühen,"Jodiertes Speisesalz, Geschmacksverstärker (Mononatriumglutamat, Dinatriumguanylat, Dinatriuminosinat), Aromen, Palmöl, Stärke, 2,1% Zwiebeln², 1,3% Karotten², 1,1% Knoblauch², Hefeextrakt, 0,5% Petersilie², KNOLLENSELLERIE, Speisesalz, SELLERIESAMEN, Muskatnuss, Tomaten², Liebstöckel², Zwiebelsaftkonzentrat², Sonnenblumenöl. Kann WEIZEN, ROGGEN, GERSTE, HAFER, EI, SOJA, MILCH, SENF enthalten. ² Aus nachhaltigem Anbau.",17,4,"0,5","0,1","0,5","0,5","0,5","1,1",0,2.99,https://www.edeka24.de/Lebensmittel/Wuerzmittel-Bruehen/Knorr-Delikatess-Bruehe-ergibt-16L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/knorr_delikatess_brhe_ergibt_16l.jpg
"Gallo Family Spritz Peach & Nectarine alcohol free 0,75L","Mack & Schühle AG, Neue Strasse 45 D-73277 Owen/Teck",Roséweine,"54% Entalkoholisierter Wein rosé (Trauben, Säureregulatoren: enthält Weinsäure und/oder Äpfelsäure und/oder Citronensäure, Antioxidationsmittel: SULFITE), Wasser, Zucker, Kohlendioxid, Konzentrat aus schwarzer Karotte, natürliches Aroma, Säuerungsmittel: Kaliumcitrat und Citronensäure, Antioxidationsmittel: SULFITE.",,,,,,,,,0,4.49,https://www.edeka24.de/Wein-Spirituosen/Ros-weine/Gallo-Family-Spritz-Peach-Nectarine-alcohol-free-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/galsprpeanecalcfre.jpg
"Casal Garcia Fruitzy Peach 0,75L","Aveleda S.A., rua da Avelada 2, PT-4560-570 Penafiel, www.aveleda.com",Portugal,Enthält Sulfite.,,,,,,,,,0,5.49,https://www.edeka24.de/Wein-Spirituosen/Ros-weine/Portugal/Casal-Garcia-Fruitzy-Peach-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/casal_garcia_fruitzy_pfirsich_075l.jpg
Just Spices Kräuter Quark Mix 35G,"Just Spices GmbH, Schiessstr. 44 a, 40549 Düsseldorf, www.justspices.de",Würzmischungen,"39,2 % Kräuter (Basilikum gerebelt, Petersilie gerebelt, Dill geschnitten, Schnittlauch geschnitten, Oregano gerebelt), Knoblauchraspel, Zwiebelraspel, Meersalz. Kann Spuren von GLUTENHALTIGEM GETREIDE, EI, MILCH, SCHALENFRÜCHTEN, SENF, SOJA, SELLERIE, SESAMSAMEN und ERDNÜSSEN enthalten.",1100,261,"1,8","0,3","39,4","23,5","13,4","15,88",0,4.99,https://www.edeka24.de/Lebensmittel/Wuerzmittel-Bruehen/Wuerzmischungen/Just-Spices-Kraeuter-Quark-Mix-35G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/jskruterquarkmix.jpg
Alnatura Bio Kokosblütenzucker 250G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Zucker-Süßstoff Alnatura,Kokosblütenzucker* *aus biologischer Landwirtschaft,1620,381,"0,5","0,2",94,90,"1,3","0,41",0,3.99,https://www.edeka24.de/Bio-Produkte/Lebensmittel-von-Alnatura/Zucker-Suessstoff-Alnatura/Alnatura-Bio-Kokosbluetenzucker-250G-oxid.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/bio_alnatura_kokosblamp252tenzucker_250g(1).jpg
EDEKA Bio Basis Müsli 5-Korn-Mix 750G,"EDEKA Zentrale Stiftung & Co. KG, New-York-Ring 6, 22291 Hamburg, www.edeka.de",Bio Marken,"22,5% HAFERVOLLKORNFLOCKEN*, 22,5% WEIZENVOLLKORNFLOCKEN*, 22% ROGGENVOLLKORNFLOCKEN*, 15% GERSTENVOLLKORNFLOCKEN*, 4,5% Sonnenblumenkerne*, GERSTENFLAKES*, 4% Leinsaat*, 2% SESAM*, 2% Amaranth* gepufft, 1,5% Kürbiskerne*. Das Produkt kann Spuren von SOJA, MILCH und SCHALENFRÜCHTEN enthalten. *aus kontrolliert ökologischer Landwirtschaft",1541,367,8,"1,2",56,"1,2",11,"0,01",0,1.79,https://www.edeka24.de/Bio-Produkte/Bio-Marken/EDEKA-Bio-Basis-Muesli-5-Korn-Mix-750G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/bio_edeka_5kornmix_750g.jpg
"Oberbergener Baßgeige Grauer Burgunder Kabinett trocken 0,75L","Winzergenossenschaft Oberbergen eG, Badbergstr. 2, 79235 Vogtsburg-Oberbergen, www.bassgeige-wein.de",Baden-Württemberg Woche,Enthält Sulfite.,,,,,,,,,0,6.49,https://www.edeka24.de/Aktionen/Baden-Wuerttemberg-Woche/Oberbergener-Bassgeige-Grauer-Burgunder-Kabinett-trocken-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/oberbergener_bageige_grauer_burgunder_kabinett_trocken_2017.jpg
Trolli Apfelgarten 150G,"Trolli GmbH, Oststraße 94, 90763 Fürth, www.trolli.de",Süß & Salzig,"Zucker; Invertzuckersirup; 12% Apfelsaft aus Apfelsaftkonzentrat; Glukosesirup; Maisstärke; Säuerungsmittel: Äpfelsäure, Milchsäure; Säureregulatoren: Calciumcitrate, Natriummalat; färbende Lebensmittel (Schwarze Johannisbeere, Karotte, Rettich, Saflor, Curcuma, Spirulina, Zitrone); Aroma.",1463,344,0,0,83,68,"0,2","0,40",0,1.19,https://www.edeka24.de/Lebensmittel/Suess-Salzig/Trolli-Apfelgarten-150G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/trolli_apfelgarten_150g.jpg
Durbacher Spätburgunder 1L,"Durbacher Winzer eG, Nachtweide 2, 77770 Durbach, www.durbacher.de",Rotwein,Enthält Sulfite.,,,,,,,,,0,6.99,https://www.edeka24.de/Wein-Spirituosen/Rotwein/Durbacher-Spaetburgunder-1L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/durbacherspbgrwhtr1l.jpg
Weihenstephan Haltbarer Kakao 1L,"Molkerei Weihenstephan GmbH & Co. KG Milchstraße 1, 85354 Freising",Kaffee & Tee,"VOLLMILCH, MAGERMILCH, Zucker, 1,3 % fettarmes Kakaopulver, Stabilisator  Carrageen, Speisesalz.",334,80,"3,1","2,0","9,1","9,1","3,6","0,13",0,2.29,https://www.edeka24.de/Lebensmittel/Kaffee-Tee/Weihenstephan-Haltbarer-Kakao-1L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/weihenstephan_haltbarer_kakao_1l.jpg
Knorr Fix Chili con Carne 33G,"Unilever Deutschland, Postfach 570 237, 22771 Hamburg",Fix-Produkte,"35% Tomatenpulver¹², 13% Paprika¹, Stärke¹, jodiertes Speisesalz, Zwiebeln¹², Zucker¹, Kreuzkümmel¹, Aromen, Knoblauch¹², Maiskeimöl¹, Gemüsepaprika¹², Speisesalz, Zitronensaftpulver¹, 1,1% Chili¹, Koriander¹, Thymian¹², Lorbeerblätter¹², Pfeffer¹, Hefeextrakt¹, Ingwer¹, Raucharoma, Petersilienwurzel¹². Kann EI, MILCH, SELLERIE, SENF, SOJA, GLUTENHALTIGE GETREIDE enthalten. ¹Natürliche Zutaten sind mit einem Sternchen gekennzeichnet. ²aus nachhaltigem Anbau.",391,93,"2,7","0,8","7,5","1,5","8,2","0,73",0,1.29,https://www.edeka24.de/Lebensmittel/Sossen/Fix-Produkte/Knorr-Fix-Chili-con-Carne-33G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/knorr_fix_chili_con_carne_33g(1).jpg
Glück Passiert Fruchtaufstrich Erdbeere 30% weniger Zucker 230G,"Göbber GmbH, Bahnhofstr. 40, 27324 Eystrup, www.goebber.de",Frühstück & Snacks,"70% Erdbeeren, Zucker, Zitronensaftkonzentrat, Geliermittel Pektin, Schwarzkarottensaftkonzentrat.",679,160,"0,5","0,1",37,37,"0,6","0,03",0,3.49,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Glueck-Passiert-Fruchtaufstrich-Erdbeere-30-weniger-Zucker-230G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/glck_passiert_fruchtaufstrich_erdbeere_weniger_zucker_230g.jpg
Alnatura Bio Pastete Shiitake 125G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Frühstücksartikel von Alnatura,"Wasser, Sonnenblumenöl*, Shiitake Pilze* 12 %, Kartoffelstärke*, Hefe* getrocknet 7 %, Sonnenblumenkerne* gemahlen, teilentfettet, Meersalz, Zwiebeln* getrocknet, Knoblauchpulver*, SOJASAUCE* (Wasser, SOJABOHNEN*, Meersalz), Weißer Pfeffer*, Verdickungsmittel: Johannisbrotkernmehl* *aus biologischer Landwirtschaft .",790,191,15,"1,6",8,"0,8","4,3","1,3",0,1.89,https://www.edeka24.de/Bio-Produkte/Fruehstuecksartikel-von-Alnatura/Alnatura-Bio-Pastete-Shiitake-125G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/alnatura_bio_pastete_shiitake_125g.jpg
"EDEKA Pistazienkerne dunkelgrün, geschält 50G","EDEKA Zentrale Stiftung & Co. KG, New-York-Ring 6, 22291 Hamburg, www.edeka.de",Nüsse & mehr,PISTAZIENKERNE. Das Produkt kann Spuren von weiteren SCHALENFRÜCHTEN und ERDNÜSSEN enthalten.,2443,590,"48,5","3,7","8,5","4,7","24,3",1,0,4.29,https://www.edeka24.de/Lebensmittel/Backen-Desserts/Nuesse-mehr/EDEKA-Pistazienkerne-dunkelgruen-geschaelt-50G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/edeka_pistazienkerne_geschamp228lt_50g.jpg
EDEKA Herzstücke Edel-Zartbitter Schokolade 81% 100G,"EDEKA Zentrale Stiftung & Co. KG, New-York-Ring 6, 22291 Hamburg, www.edeka.de",Tafelschokolade,"Kakaomasse, Kakaobutter, Zucker, Kakaopulver, natürliches Vanillearoma. Das Produkt kann Spuren von MILCH, SCHALENFRÜCHTEN und SOJA enthalten.",2499,604,"50,4","30,5","22,7","17,8","8,7","0,02",0,1.99,https://www.edeka24.de/Lebensmittel/Suess-Salzig/Tafelschokolade/EDEKA-Herzstuecke-Edel-Zartbitter-Schokolade-81-100G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/edeka_krftiger_charakter_81_100g.jpg
"Bischoffinger Tradition Spätburgunder trocken 0,75L","Winzergenossenschaft Bischoffingen-Endingen eG, Bacchusstr. 20, 79235 Vogtsburg",Baden-Württemberg Woche,Enthält Sulfite.,,,,,,,,,0,5.49,https://www.edeka24.de/Aktionen/Baden-Wuerttemberg-Woche/Bischoffinger-Tradition-Spaetburgunder-trocken-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/bischoffinger_tradition_sptburgunder_trocken_2018_075_ltr.jpg
Alnatura Bio Apfelsaft naturtrüb 1L,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Säfte,Apfelsaft*. *aus biologischer Landwirtschaft.,216,51,"<0,1","<0,1",12,"11,5","0,2","<0,01",0,2.49,https://www.edeka24.de/Lebensmittel/Getraenke/Saefte/Alnatura-Bio-Apfelsaft-naturtrueb-1L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/alnatura_bio_apfelsaft_naturtrb_1l.jpg
Gut & Günstig Steak Gewürzsalz mit ganzen Pfefferkörner mit verstellbarer Einweg Mühle 60G,"EDEKA Zentrale Stiftung & Co. KG, New-York-Ring 6, 22291 Hamburg, www.edeka.de",Würzmittel & Brühen,"Meersalz, 20% Pfeffer schwarz ganz, Koriander ganz, SENFSAAT gelb, Paprikaflocken rot, Zwiebeln geschnitten, Chiliflocken, Knoblauchflocken. Das Produkt kann Spuren von SELLERIE und SENF enthalten.",470,113,3,"0,5","12,2",2,"4,4","63,7",0,1.09,https://www.edeka24.de/Lebensmittel/Wuerzmittel-Bruehen/Gut-Guenstig-Steak-Gewuerzsalz-mit-ganzen-Pfefferkoerner-mit-verstellbarer-Einweg-Muehle-60G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/gutampgnstig_steak_gewrzsalz_mit_ganzen_pfefferkrner_mit_verstellbarer_einweg_mhle_60g.jpg
Lambertz Compliments Gebäckmischung 2ST 500G,"Aachener Printen- und Schokoladenfabrik Henry Lambertz GmbH & Co. KG, Borchersstraße 18, D-52072 Aachen",Gebäck-Kekse-Waffeln,"WEIZENMEHL, Zucker, pflanzliche Fette(Palm, Kokos), Kakaomasse, Kakaobutter, Kandisfarinzucker, BUTTERREINFETT, WEIZENSTÄRKE, SÜSSMOLKENPULVER, VOLLMILCHPULVER, MAGERMILCHPULVER, fettarmes Kakaopulver, FLÜSSIGES HÜHNEREIEIWEISS, Invertzuckersirup, Kokosraspeln, Dextrose, MANDELN, Emulgatoren: SOJA-LECITHINE, Mono- und Diglyceride von Speisefettsäuren, Raps-Lecithine, Backtriebmittel: Natriumhydrogencarbonat, Dinatriumphosphat, Ammoniumhydrogencarbonat, Salz, natürliches Aroma, Glukosesirup, VOLLEIPULVER, MILCHZUCKER, Rapsöl, HÜHNERTROCKENEIEIWEISS, Karamellzuckersirup, Gewürz, GERSTENMALZEXTRAKT, Vanilleextrakt, Farbstoff: Beta-Carotin. Kann andere SCHALENFRÜCHTE, ERDNÜSSE, LUPINE und SESAM enthalten.",2151,515,"27,2","15,5","59,2","34,9","5,9","0,42",0,5.29,https://www.edeka24.de/Lebensmittel/Suess-Salzig/Gebaeck-Kekse-Waffeln/Lambertz-Compliments-Gebaeckmischung-2ST-500G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/lamcom.jpg
"Ortenauer Weinkeller Nostrum Spätburgunder trocken 0,75L","Ortenauer Weinkeller GmbH, Edekastraße 2, 77656 Offenburg, www.ortenauerweinkeller.de",Rotwein,Enthält SULFITE.,,,,,,,,,0,20.99,https://www.edeka24.de/Wein-Spirituosen/Rotwein/Ortenauer-Weinkeller-Nostrum-Spaetburgunder-trocken-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/ortenauer_weinkeller_nostrum_sptburgunder_trocken_075l.jpg
Bonne Maman Quitten-Gelee 6x370G,"Odenwald-Früchte GmbH, Bahnhofstraße 31, 64747 Breuberg, www.odenwald-fruechte.de",Vorteilspack,"Zucker, Quittensaft, brauner Rohrzucker, Zitronensaftkonzentrat, Geliermittel: Pektin (Citrus).",1018,240,"0,1",0,59,59,"0,2",0,0,19.90,https://www.edeka24.de/vorrat/Bonne-Maman-Quitten-Gelee-6x370G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/bonemamanquitte.jpg
Dr.Oetker Seelenwärmer Gourmet Cremepudding Bourbon-Vanille 55G,"Dr. August Oetker Nahrungsmittel KG, Lutterstraße 14, 33617 Bielefeld, www.oetker.de",Pudding-Dessert,"Zucker, modifizierte Stärke, Maltodextrin, natürliches Bourbon-Vanille-Aroma, Salz, Farbstoff (Carotin), natürliches Aroma (enthält MILCH), gemahlene Bourbon-Vanilleschoten.",417,98,"1,4","0,8",19,10,"2,8","0,17",0,1.59,https://www.edeka24.de/Lebensmittel/Backen-Desserts/Pudding-Dessert/Dr-Oetker-Seelenwaermer-Gourmet-Cremepudding-Bourbon-Vanille-55G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/droetker_seelenwamp228rmer_gourmet_bourbonvanille_famp252r_330ml_55g.jpg
"Durbacher Souvignier Gris trocken 0,75L","Durbacher Winzer eG, 77770 Durbach",Deutschland,Enthält Sulfite.,,,,,,,,,0,7.49,https://www.edeka24.de/Wein-Spirituosen/Weisswein/Deutschland/Durbacher-Souvignier-Gris-trocken-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/durbsouvignier_gris_075l.jpg
Erasco Hühner Nudel-Topf 6x400G,"GB FOODS DEUTSCHLAND GMBH, Geniner Straße 88-100, 23560 Lübeck",Vorteilspack,"Wasser, 17% gekochte Muschelnudeln (HARTWEIZENGRIEß (GLUTEN), EIKLAR), 4,9% gegartes Hühnerfleisch (Hühnerfleisch, Salz), 4,2% Möhren, Hühnerfett, 0,8% Porree, Salz, Aromen (enthält EI und SELLERIE), Kochsalzersatz (Kaliumchlorid), Petersilie, Dextrose, färbender Möhrenextrakt, Verdickungsmittel: Guarkernmehl. Kann Spuren von SOJA, MILCH und SENF enthalten.",211,50,"2,4","0,8","4,6","0,5","2,3","0,85",0,12.49,https://www.edeka24.de/vorrat/Erasco-Huehner-Nudel-Topf-6x400G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/hhner-nudeleintopf.png
Houdek Kabanos Snaks Käse 70G,"Houdek Arzberg GmbH, 95659 Arzberg",Frühstück & Snacks,"Schweinefleisch, HARTKÄSE*, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Dextrose, Gewürze, Würze, Hefeextrakt, Stabilisator: Diphosphate, Antioxidationsmittel: Ascorbinsäure, Natriumascorbat; Raucharoma, Gewürzextrakte, Konservierungsstoff: Natriumnitrit, essbare Hülle aus Rinderkollagen, Buchenholzrauch. Kann Spuren von SENF und SELLERIE enthalten. 100g sind hergestellt aus 110g Schweinefleisch und 12g HARTKÄSE. *mit Rohmilch hergestellt.",1440,347,28,11,"1,5","1,1",22,"2,7",0,2.29,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Houdek-Kabanos-Snaks-Kaese-70G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/houdek_kabanos_snaks_kse_70g.jpg
"Gut & Günstig Apfelschorle 9ST 4,5L","EDEKA Zentrale Stiftung & Co. KG, 22291 Hamburg",Getränke,"60% Apfelsaft aus Apfelsaftkonzentrat, Wasser, Kohlensäure, natürliches Apfelaroma.",113,27,0,0,"6,3",6,"0,1","0,006",0,3.99,https://www.edeka24.de/Lebensmittel/Getraenke/Gut-Guenstig-Apfelschorle-9ST-4-5L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/gut_amp_gnstig_apfelschorle_9x_05l.jpg
"Gallo Family Zinfandel Rotwein 0,75L","E. & J. Gallo Winery (Deutschland) GmbH, Am Kronberger Hang 2A, D- 65824 Schwalbach/ Ts.",Zu den Favoriten hinzufügen,Enthält Sulfite.,,,,,,,,,0,6.49,https://www.edeka24.de/Wein-Spirituosen/Rotwein/Uebersee/Gallo-Family-Zinfandel-Rotwein-0-75L.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/gallo_family_zinfandel_rotwein_075l.jpg
Schär Zwieback 175G,"Dr. Schär AG/SPA, Winkelau 9, 39014 Burgstall/Postal (BZ) Italy",Frühstück & Snacks,"Maisstärke, Reismehl, Sonnenblumenöl mit hohem Ölsäuregehalt, Zucker, pflanzliche Faser (Psyllium, Bambus), Reissirup, Verdickungsmittel: Hydroxypropylmethylcellulose; Buchweizenmehl, Linsenmehl, Erbsenprotein, Hefe, Salz, natürliches Aroma. kann Spuren von SOJA enthalten.",1656,393,"6,3","0,6",76,"4,4","3,9","1,8",0,3.89,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Schaer-Zwieback-175G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/schamp228r_zwieback_175g.jpg
Knorr Fix Knuspriges Wiener Schnitzel 90G,"Unilever Deutschland GmbH, Neue Burg 1, 20457 Hamburg, www.unilever.de",Fix-Produkte,"78% Paniermehl (WEIZENMEHL, Speisesalz, Paprika, Hefe), Reismehl, 5,1% EIKLARPULVER, jodiertes Speisesalz, Aromen (mit EI), 1,5% EIGELBPULVER, Maiskeimöl, Würze, Hefeextrakt. Kann Spuren von MILCH, SOJA, SELLERIE, andere GLUTENHALTIGE GETREIDE und SENF enthalten.",915,219,"8,5","1,2",12,1,23,1,0,1.29,https://www.edeka24.de/Lebensmittel/Sossen/Fix-Produkte/Knorr-Fix-Knuspriges-Wiener-Schnitzel-90G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/knorr_fix_knuspriges_wiener_schnitzel_90g(1).jpg
Alnatura Bio 3-Korn-Flocken 500G,"Alnatura Produktions- und Handels GmbH, Mahatma-Gandhi-Straße 7, 64295 Darmstadt, www.alnatura.de",Frühstück & Snacks,"HAFERVOLLKORNFLOCKEN*, DINKELVOLLKORNFLOCKEN*¹, Roggenvollkornflocken* *aus Demeter-Landbau ¹Dinkel ist eine Urweizenart . Kann Spuren von ERDNUSS, SOJA, MILCH, MANDEL, NÜSSEN, SESAM und LUPINE enthalten.",1450,344,"4,4","0,8",59,"1,2",12,"0,01",0,2.29,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Alnatura-Bio-3-Korn-Flocken-500G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/alnatura_bio_3kornflocken_500g.jpg
Kölln Mühlenklassiker Müsli mit viel feiner Schokolade 750G,"Peter Kölln GmbH & Co.KGaA, Westerstraße 22-24, 25336 Elmshorn, www.peterkoelln.de",Müsli-Cerealien,"28 % VOLLKORNHAFERFLOCKEN, 19 % VOLLKORNWEIZENFLOCKEN, 17 % Schokoladenstückchen (Zucker, Kakaomasse, Kakaobutter, Emulgator Lecithine), 10 % Kakao-Cornflakes (Mais, Zucker, Kakaopulver, Glukosesirup), Cornflakes (Mais), 9 % VOLLKORNGERSTENFLOCKEN, 8 % VOLLMILCHSCHOKOLADENSTÜCKCHEN (Zucker, VOLLMILCHPULVER, Kakaomasse, Kakaobutter, SÜSSMOLKENPULVER, Emulgator Lecithine). Das Produkt kann SCHALENFRÜCHTE enthalten.",1620,385,9,"4,5",62,16,10,"0,05",0,6.49,https://www.edeka24.de/Lebensmittel/Fruehstueck-Snacks/Muesli-Cerealien/Koelln-Muehlenklassiker-Muesli-mit-viel-feiner-Schokolade-750G.html,https://www.edeka24.de/out/pictures/generated/product/1/400_400_90/mhlenklassiker_msli_mit_viel_feiner_schokolade_750g.jpg
